,Argument ID,Self-direction: thought,Self-direction: action,Stimulation,Hedonism,Achievement,Power: dominance,Power: resources,Face,Security: personal,Security: societal,Tradition,Conformity: rules,Conformity: interpersonal,Humility,Benevolence: caring,Benevolence: dependability,Universalism: concern,Universalism: nature,Universalism: tolerance,Universalism: objectivity,Conclusion,Stance,Premise,Cleaned_Premise,Cleaned_Conclusion,Cleaned_BOW,Cosine_Similarity_Self-direction: thought,Cosine_Similarity_Self-direction: action,Cosine_Similarity_Stimulation,Cosine_Similarity_Hedonism,Cosine_Similarity_Achievement,Cosine_Similarity_Power: dominance,Cosine_Similarity_Power: resources,Cosine_Similarity_Face,Cosine_Similarity_Security: personal,Cosine_Similarity_Security: societal,Cosine_Similarity_Tradition,Cosine_Similarity_Conformity: rules,Cosine_Similarity_Conformity: interpersonal,Cosine_Similarity_Humility,Cosine_Similarity_Benevolence: caring,Cosine_Similarity_Benevolence: dependability,Cosine_Similarity_Universalism: concern,Cosine_Similarity_Universalism: nature,Cosine_Similarity_Universalism: tolerance,Cosine_Similarity_Universalism: objectivity
42,A03003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,We should ban the Church of Scientology,in favor of,there are questions of it's legitimacy and whether it is a cult as well as the fact that members have to pay more to move up the levels thereby leading some to come into financial troubles due to this,"['question', 'legitimacy', 'whether', 'cult', 'well', 'fact', 'member', 'pay', 'move', 'level', 'thereby', 'leading', 'come', 'financial', 'trouble', 'due']","['ban', 'church', 'scientology']",there are questions of it's legitimacy and whether it is a cult as well as the fact that members have to pay more to move up the levels thereby leading some to come into financial troubles due to this We should ban the Church of Scientology in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
43,A03004,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,We should abolish the three-strikes laws,against,this law keeps communities safe by not letting criminals run rampant with only slaps on the wrist,"['law', 'keep', 'community', 'safe', 'letting', 'criminal', 'run', 'rampant', 'slap', 'wrist']","['abolish', 'threestrikes', 'law']",this law keeps communities safe by not letting criminals run rampant with only slaps on the wrist We should abolish the three-strikes laws against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
44,A03005,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,Social media brings more harm than good,in favor of,"it gives people a platform to pretend, show off and to bully others. it also makes people believe that everyone else has everything they want and that their lives are perfect, leading to mental health issues.","['give', 'people', 'platform', 'pretend', 'show', 'bully', 'others', 'also', 'make', 'people', 'believe', 'everyone', 'else', 'everything', 'want', 'life', 'perfect', 'leading', 'mental', 'health', 'issue']","['social', 'medium', 'brings', 'harm', 'good']","it gives people a platform to pretend, show off and to bully others. it also makes people believe that everyone else has everything they want and that their lives are perfect, leading to mental health issues. Social media brings more harm than good in favor of",0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
45,A03006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,We should legalize cannabis,in favor of,cannabis has been shown to be safer than alcohol and less addictive.  there is no real reason to keep it an illegal substance.,"['cannabis', 'shown', 'safer', 'alcohol', 'le', 'addictive', 'real', 'reason', 'keep', 'illegal', 'substance']","['legalize', 'cannabis']",cannabis has been shown to be safer than alcohol and less addictive.  there is no real reason to keep it an illegal substance. We should legalize cannabis in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
46,A03007,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,We should adopt gender-neutral language,against,we should not have to change our language to accommodate those who do not adhere to a specific gender,"['change', 'language', 'accommodate', 'adhere', 'specific', 'gender']","['adopt', 'genderneutral', 'language']",we should not have to change our language to accommodate those who do not adhere to a specific gender We should adopt gender-neutral language against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
47,A03008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,We should abolish zoos,in favor of,we should abolish zoos as animals should not be kept in captivity and should be in a natural environment.,"['abolish', 'zoo', 'animal', 'kept', 'captivity', 'natural', 'environment']","['abolish', 'zoo']",we should abolish zoos as animals should not be kept in captivity and should be in a natural environment. We should abolish zoos in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
48,A03009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,We should ban fast food,in favor of,fast food is bad for adults and children and causes obesity and the risk of diabetes in many cases.,"['fast', 'food', 'bad', 'adult', 'child', 'cause', 'obesity', 'risk', 'diabetes', 'many', 'case']","['ban', 'fast', 'food']",fast food is bad for adults and children and causes obesity and the risk of diabetes in many cases. We should ban fast food in favor of,0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
49,A03010,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,We should adopt a multi-party system,in favor of,it would give people more of a choice  and provides someone for every culture to vote for,"['would', 'give', 'people', 'choice', 'provides', 'someone', 'every', 'culture', 'vote']","['adopt', 'multiparty', 'system']",it would give people more of a choice  and provides someone for every culture to vote for We should adopt a multi-party system in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
50,A03011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,We should ban fast food,in favor of,fast food is bad for our health and we really should ban any of it,"['fast', 'food', 'bad', 'health', 'really', 'ban']","['ban', 'fast', 'food']",fast food is bad for our health and we really should ban any of it We should ban fast food in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
51,A03012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,We should stop the development of autonomous cars,in favor of,autonomous cars will take away the jobs of thousands of people around the world by removing the function of drivers.,"['autonomous', 'car', 'take', 'away', 'job', 'thousand', 'people', 'around', 'world', 'removing', 'function', 'driver']","['stop', 'development', 'autonomous', 'car']",autonomous cars will take away the jobs of thousands of people around the world by removing the function of drivers. We should stop the development of autonomous cars in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
52,A03013,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,We should subsidize journalism,in favor of,"journalism and free expression of information and exchange of ideas is a basic human right, and subsidizing this would improve its quality and reach.","['journalism', 'free', 'expression', 'information', 'exchange', 'idea', 'basic', 'human', 'right', 'subsidizing', 'would', 'improve', 'quality', 'reach']","['subsidize', 'journalism']","journalism and free expression of information and exchange of ideas is a basic human right, and subsidizing this would improve its quality and reach. We should subsidize journalism in favor of",0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
53,A03014,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Entrapment should be legalized,in favor of,anyone who commits a crime should be prosecuted,"['anyone', 'commits', 'crime', 'prosecuted']","['entrapment', 'legalized']",anyone who commits a crime should be prosecuted Entrapment should be legalized in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
54,A03015,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,We should cancel pride parades,in favor of,pride parades create a huge disturbance,"['pride', 'parade', 'create', 'huge', 'disturbance']","['cancel', 'pride', 'parade']",pride parades create a huge disturbance We should cancel pride parades in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
55,A03016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,We should abolish the Olympic Games,against,Olympic Games should not be banned. They are the tissue that solidify the friendship between nations in the world and a reminder of a peaceful world which should be the world vision,"['olympic', 'game', 'banned', 'tissue', 'solidify', 'friendship', 'nation', 'world', 'reminder', 'peaceful', 'world', 'world', 'vision']","['abolish', 'olympic', 'game']",Olympic Games should not be banned. They are the tissue that solidify the friendship between nations in the world and a reminder of a peaceful world which should be the world vision We should abolish the Olympic Games against,0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
56,A03017,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,We should ban factory farming,in favor of,factory farms keep animals in tight spaces.  they are forced to live in cages and not allowed to roam as they were meant to.,"['factory', 'farm', 'keep', 'animal', 'tight', 'space', 'forced', 'live', 'cage', 'allowed', 'roam', 'meant']","['ban', 'factory', 'farming']",factory farms keep animals in tight spaces.  they are forced to live in cages and not allowed to roam as they were meant to. We should ban factory farming in favor of,0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
57,A03018,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Surrogacy should be banned,in favor of,a woman giving birth to someone else's child will cause that child to grow up and not understand who their mother is.   it can lead to major depression and a very unhealthy lifestyle.,"['woman', 'giving', 'birth', 'someone', 'el', 'child', 'cause', 'child', 'grow', 'understand', 'mother', 'lead', 'major', 'depression', 'unhealthy', 'lifestyle']","['surrogacy', 'banned']",a woman giving birth to someone else's child will cause that child to grow up and not understand who their mother is.   it can lead to major depression and a very unhealthy lifestyle. Surrogacy should be banned in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
58,A03019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,We should abolish capital punishment,in favor of,capital punishment has been proven ineffective in reducing crime rates.,"['capital', 'punishment', 'proven', 'ineffective', 'reducing', 'crime', 'rate']","['abolish', 'capital', 'punishment']",capital punishment has been proven ineffective in reducing crime rates. We should abolish capital punishment in favor of,0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
59,A03020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,We should close Guantanamo Bay detention camp,in favor of,Guantanamo Bay detention camp depraves detainees from their human right. Detainees are often molested and even electrocuted in there. This is  a inhumane treatment even for suspicious terrorists,"['guantanamo', 'bay', 'detention', 'camp', 'depraves', 'detainee', 'human', 'right', 'detainee', 'often', 'molested', 'even', 'electrocuted', 'inhumane', 'treatment', 'even', 'suspicious', 'terrorist']","['close', 'guantanamo', 'bay', 'detention', 'camp']",Guantanamo Bay detention camp depraves detainees from their human right. Detainees are often molested and even electrocuted in there. This is  a inhumane treatment even for suspicious terrorists We should close Guantanamo Bay detention camp in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
60,A04001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,We should abolish the right to keep and bear arms,against,"we should not abolish the right to bear arms because the law was set forth by our founding fathers, therefore making it an american right.","['abolish', 'right', 'bear', 'arm', 'law', 'set', 'forth', 'founding', 'father', 'therefore', 'making', 'american', 'right']","['abolish', 'right', 'keep', 'bear', 'arm']","we should not abolish the right to bear arms because the law was set forth by our founding fathers, therefore making it an american right. We should abolish the right to keep and bear arms against",0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
61,A04002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,We should subsidize space exploration,against,"there are more important things to spend public funds on such as health care, housing and education.","['important', 'thing', 'spend', 'public', 'fund', 'health', 'care', 'housing', 'education']","['subsidize', 'space', 'exploration']","there are more important things to spend public funds on such as health care, housing and education. We should subsidize space exploration against",0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
62,A04003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,We should abandon the use of school uniform,in favor of,School uniforms keep children from being able to express themselves through their clothing choices.,"['school', 'uniform', 'keep', 'child', 'able', 'express', 'clothing', 'choice']","['abandon', 'use', 'school', 'uniform']",School uniforms keep children from being able to express themselves through their clothing choices. We should abandon the use of school uniform in favor of,0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
63,A04004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,We should ban human cloning,in favor of,human cloning is an unnatural act that goes against the laws of nature.  it is too dangerous of an act and is something man should not be tampering with.,"['human', 'cloning', 'unnatural', 'act', 'go', 'law', 'nature', 'dangerous', 'act', 'something', 'man', 'tampering']","['ban', 'human', 'cloning']",human cloning is an unnatural act that goes against the laws of nature.  it is too dangerous of an act and is something man should not be tampering with. We should ban human cloning in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
64,A04005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intelligence tests bring more harm than good,in favor of,some people are highly intelligent but don't do well on testing so intelligence tests can't measure a true value if it's only testing with one method.,"['people', 'highly', 'intelligent', 'dont', 'well', 'testing', 'intelligence', 'test', 'cant', 'measure', 'true', 'value', 'testing', 'one', 'method']","['intelligence', 'test', 'bring', 'harm', 'good']",some people are highly intelligent but don't do well on testing so intelligence tests can't measure a true value if it's only testing with one method. Intelligence tests bring more harm than good in favor of,0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
65,A04006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,We should cancel pride parades,in favor of,why should homosexuals have a pride parade?heterosexuals don't have them!,"['homosexual', 'pride', 'paradeheterosexuals', 'dont']","['cancel', 'pride', 'parade']",why should homosexuals have a pride parade?heterosexuals don't have them! We should cancel pride parades in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
66,A04007,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,We should prohibit school prayer,against,allowing children to pray and take some quiet time in school can be beneficial for their mental health.,"['allowing', 'child', 'pray', 'take', 'quiet', 'time', 'school', 'beneficial', 'mental', 'health']","['prohibit', 'school', 'prayer']",allowing children to pray and take some quiet time in school can be beneficial for their mental health. We should prohibit school prayer against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
67,A04008,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,We should adopt a multi-party system,in favor of,We should adopt a multi-party system as the current two party system does not fit the diverse society that it is supposed to represent.,"['adopt', 'multiparty', 'system', 'current', 'two', 'party', 'system', 'fit', 'diverse', 'society', 'supposed', 'represent']","['adopt', 'multiparty', 'system']",We should adopt a multi-party system as the current two party system does not fit the diverse society that it is supposed to represent. We should adopt a multi-party system in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
68,A04009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,We should abolish intellectual property rights,in favor of,ip rights enable large corporations to have a stranglehold over creators designs and work and should be abolished,"['ip', 'right', 'enable', 'large', 'corporation', 'stranglehold', 'creator', 'design', 'work', 'abolished']","['abolish', 'intellectual', 'property', 'right']",ip rights enable large corporations to have a stranglehold over creators designs and work and should be abolished We should abolish intellectual property rights in favor of,0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
